_,5.1.9,0
21.8.96,16.8.79,1
22.1.97,17.1.80,1
22.2.98,17.2.81,1
22.3.99,17.3.82,1
22.4.100,17.4.83,1
22.5.101,17.5.84,1
23.1.102,18.1.85,1
24.1.103,19.1.86,1
24.2.104,19.2.87,1
24.3.105,19.3.88,1
25.1.106,20.1.89,1
26.1.107,21.1.90,1
27.1.108,22.1.91,1
28.1.109,23.1.92,1
28.2.110,23.2.93,1
28.3.111,23.3.94,1
28.4.112,23.4.95,1
28.5.113,23.5.96,1
28.6.114,23.6.97,0.81403697
29.1.115,24.1.98,0.93059766
30.1.116,24.3.100,1
30.2.117,24.4.101,0.8623847
30.3.118,24.5.102,1
30.4.119,24.6.103,1
30.5.120,24.8.105,1
31.1.121,24.10.107,0.9505304
31.2.122,24.11.108,0.9161214
31.3.123,24.12.109,0.9375545
31.4.124,24.13.110,0.9603864
32.1.125,25.1.111,1
33.1.126,26.1.112,1
34.1.127,27.1.113,1
35.1.128,28.1.114,0.97690123
35.2.129,28.2.115,1
35.3.130,28.3.116,1
35.4.131,28.4.117,1
36.1.132,29.1.118,0.876372
36.2.133,29.2.119,1
37.1.134,30.1.120,0.9182441
37.2.135,30.2.121,1
37.3.136,30.3.122,1
37.4.137,30.4.123,1
37.5.138,30.5.124,1
37.6.139,30.6.125,1
37.7.140,30.7.126,0.8434783
37.8.141,30.8.127,1
37.9.142,30.9.128,1
37.10.143,30.10.129,1
37.11.144,30.11.130,1
37.12.145,30.12.131,1
37.13.146,30.13.132,1
37.14.147,30.14.133,1
37.15.148,30.15.134,1
37.16.149,30.16.135,1
37.17.150,30.17.136,1
37.18.151,30.18.137,1
37.19.152,30.19.138,1
37.20.153,30.20.139,1
37.21.154,30.21.140,1
37.22.155,30.22.141,1
37.23.156,30.23.142,1
37.24.157,30.24.143,1
37.25.158,30.25.144,1
37.26.159,30.26.145,1
37.27.160,30.27.146,1
37.28.161,_,0
37.29.162,30.28.147,1
37.30.163,_,0
37.31.164,30.29.148,1
37.32.165,_,0
37.33.166,30.30.149,1
37.34.167,30.31.150,1
37.35.168,30.32.151,1
37.36.169,30.33.152,1
38.1.170,31.1.153,1
38.2.171,_,0
38.3.172,31.3.155,1
38.4.173,31.4.156,1
38.5.174,31.5.157,1
38.6.175,31.6.158,1
38.7.176,31.7.159,1
38.8.177,31.8.160,1
39.1.178,32.1.161,1
40.1.179,33.1.162,1
41.1.180,_,0
41.2.181,_,0
41.3.182,_,0
42.1.183,34.1.163,1
43.1.184,35.1.164,1
43.2.185,35.2.165,1
43.3.186,35.3.166,0.98360324
43.4.187,35.4.167,1
43.5.188,35.5.168,1
44.1.189,36.1.169,1
44.2.190,36.2.170,1
44.3.191,36.5.173,1
44.4.192,36.6.174,1
44.5.193,36.7.175,1
44.6.194,36.8.176,1
44.7.195,36.9.177,1
44.8.196,36.10.178,1
44.9.197,36.11.179,1
44.10.198,36.12.180,0.78709674
44.11.199,36.13.181,1
44.12.200,36.14.182,1
44.13.201,36.15.183,1
44.14.202,36.18.186,1
44.15.203,36.19.187,1
44.16.204,_,0
44.17.205,_,0
44.18.206,36.20.188,0.7764417
44.19.207,36.21.189,1
44.20.208,36.22.190,1
44.21.209,_,0
44.22.210,36.24.192,1
44.23.211,36.25.193,0.765733
44.24.212,36.26.194,1
44.25.213,36.27.195,1
44.26.214,36.28.196,0.8769455
44.27.215,36.29.197,0.8023727
44.28.216,36.30.198,1
44.29.217,36.32.200,0.77329004
44.30.218,_,0
44.31.219,36.34.202,0.7931563
44.32.220,36.35.203,1
44.33.221,36.36.204,1
44.34.222,36.37.205,1
44.35.223,36.38.206,0.9197252
44.36.224,36.39.207,1
44.37.225,36.40.208,0.8382691
44.38.226,36.41.209,0.816832
44.39.227,_,0
44.40.228,_,0
44.41.229,_,0
44.42.230,36.42.210,1
44.43.231,36.43.211,1
44.44.232,36.44.212,0.7697644
44.45.233,36.45.213,1
44.46.234,36.46.214,0.7646946
44.47.235,36.47.215,1
44.48.236,36.48.216,1
44.49.237,36.49.217,1
44.50.238,36.50.218,0.8482541
45.1.239,37.1.219,1
46.1.240,38.1.220,0.84761906
47.1.241,39.1.221,1
47.2.242,39.2.222,1
47.3.243,39.3.223,1
47.4.244,39.4.224,1
47.5.245,39.5.225,1
47.6.246,39.6.226,1
47.7.247,39.7.227,1
47.8.248,39.8.228,1
47.9.249,39.9.229,1
47.10.250,39.10.230,1
47.11.251,39.11.231,1
47.12.252,39.12.232,1
47.13.253,39.13.233,1
47.14.254,39.14.234,1
48.1.255,40.1.235,0.88791215
49.1.256,41.1.236,1
49.2.257,41.2.237,1
49.3.258,41.3.238,1
49.4.259,41.4.239,1
49.5.260,41.5.240,1
49.6.261,41.6.241,1
49.7.262,41.7.242,1
49.8.263,41.8.243,0.76513547
49.9.264,_,0
49.10.265,_,0
50.1.266,43.1.245,1
50.2.267,43.2.246,1
50.3.268,42.1.244,0.8348881
50.4.269,43.3.247,1
51.1.270,_,0
52.1.271,_,0
53.1.272,_,0
54.1.273,_,0
55.1.274,44.1.249,1
56.1.275,45.1.250,1
56.2.276,45.2.251,1
56.3.277,45.3.252,1
56.4.278,45.4.253,1
56.5.279,45.5.254,1
56.6.280,45.6.255,1
56.7.281,45.7.256,1
56.8.282,45.8.257,1
56.9.283,45.9.258,1
56.10.284,45.10.259,1
56.11.285,45.11.260,1
56.12.286,45.12.261,1
56.13.287,45.13.262,1
56.14.288,45.14.263,1
56.15.289,45.15.264,1
56.16.290,45.16.265,1
56.17.291,45.17.266,1
56.18.292,45.18.267,1
56.19.293,45.19.268,1
56.20.294,45.20.269,1
56.21.295,45.21.270,1
56.22.296,45.22.271,1
56.23.297,45.23.272,1
56.24.298,45.24.273,1
56.25.299,45.25.274,1
57.1.300,46.1.275,1
58.1.301,47.1.276,1
58.2.302,47.2.277,1
58.3.303,47.3.278,1
58.4.304,47.4.279,1
58.5.305,47.5.280,0.8758621
58.6.306,47.6.281,1
58.7.307,47.7.282,1
58.8.308,47.8.283,1
58.9.309,47.9.284,1
59.1.310,_,0
59.2.311,_,0
59.3.312,_,0
59.4.313,24.7.104,0.70640624
59.4.313,24.9.106,0.69113505
59.5.314,_,0
59.6.315,_,0
59.7.316,24.2.99,0.6
59.7.316,36.16.184,0.6558291
59.8.317,_,0
59.9.318,36.29.197,0.51056826
59.10.319,_,0
59.11.320,_,0
59.12.321,36.32.200,0.65741503
59.13.322,_,0
59.14.323,_,0
59.15.324,_,0
59.16.325,24.7.104,0.6
59.17.326,_,0
59.18.327,_,0
59.19.328,_,0
59.20.329,24.9.106,0.6
59.21.330,_,0
59.22.331,_,0
59.23.332,_,0
59.24.333,_,0
59.25.334,_,0
60.1.335,_,0
60.2.336,_,0
60.3.337,_,0
60.4.338,_,0
60.5.339,_,0
60.6.340,_,0
60.7.341,_,0
60.8.342,_,0
60.9.343,_,0
60.10.344,_,0
61.1.345,_,0
61.2.346,_,0
61.3.347,_,0
62.1.348,48.1.285,1
63.1.349,49.1.286,0.7898199
63.2.350,49.2.287,1
63.3.351,49.3.288,1
63.4.352,49.4.289,1
63.5.353,49.5.290,0.8093333
63.6.354,49.6.291,1
63.7.355,49.7.292,1
63.8.356,49.8.293,1
63.9.357,49.9.294,0.8351852
63.10.358,49.10.295,1
63.11.359,49.11.296,1
64.1.360,50.1.297,1
64.2.361,50.2.298,0.95511115
64.3.362,50.3.299,0.96541005
64.4.363,50.4.300,1
64.5.364,50.5.301,1
64.6.365,50.6.302,1
64.7.366,50.7.303,0.8987317
64.8.367,50.8.304,1
64.9.368,50.9.305,1
64.10.369,50.10.306,1
64.11.370,50.11.307,0.7072797
64.12.371,50.12.308,0.85714287
65.1.372,51.1.309,1
66.1.373,52.1.310,1
66.2.374,52.2.311,1
66.3.375,52.3.312,0.9025564
66.4.376,52.4.313,1
66.5.377,52.5.314,0.890071
66.6.378,52.6.315,1
66.7.379,52.7.316,0.88923085
66.8.380,52.8.317,0.82698417
66.9.381,52.9.318,1
66.10.382,52.10.319,0.89781773
66.11.383,52.11.320,1
66.12.384,52.12.321,0.8609756
66.13.385,52.13.322,0.81739134
66.13.385,30.7.126,0.5549339
66.14.386,52.14.323,1
66.15.387,52.15.324,0.87047875
66.16.388,52.16.325,1
66.17.389,52.17.326,1
66.18.390,52.18.327,1
66.19.391,52.19.328,1
66.20.392,52.20.329,1
66.21.393,52.21.330,1
66.22.394,52.22.331,1
66.23.395,52.23.332,1
66.24.396,52.24.333,1
66.25.397,52.25.334,1
66.26.398,52.26.335,1
66.27.399,52.27.336,1
66.28.400,52.28.337,1
66.29.401,52.29.338,1
66.30.402,52.30.339,1
66.31.403,52.31.340,1
66.32.404,52.32.341,1
66.33.405,52.33.342,1
66.34.406,52.34.343,1
66.35.407,52.35.344,1
66.36.408,52.36.345,1
66.37.409,52.37.346,1
66.38.410,52.38.347,1
66.39.411,52.39.348,1
66.40.412,52.40.349,1
66.41.413,52.41.350,1
66.42.414,52.42.351,0.8030304
66.43.415,52.43.352,0.66785717
67.1.416,53.1.353,0.7494118
67.2.417,53.2.354,1
67.3.418,53.3.355,1
68.1.419,54.1.356,1
69.1.420,55.1.357,1
70.1.421,56.1.358,1
71.1.422,57.1.359,0.98451614
71.2.423,57.2.360,1
71.3.424,57.3.361,1
71.4.425,57.4.362,1
71.5.426,57.5.363,1
72.1.427,58.1.364,1
73.1.428,59.1.365,1
73.2.429,59.2.366,1
73.3.430,59.3.367,1
73.4.431,59.4.368,1
73.5.432,59.5.369,1
73.6.433,59.6.370,1
73.7.434,59.7.371,1
73.8.435,59.8.372,1
73.9.436,59.9.373,1
74.1.437,60.1.374,1
75.1.438,61.1.375,1
75.2.439,61.2.376,1
75.3.440,61.3.377,1
75.4.441,61.4.378,1
76.1.442,62.1.379,1
76.2.443,62.2.380,1
76.3.444,62.3.381,1
76.4.445,62.4.382,1
76.5.446,62.5.383,1
77.1.447,63.1.384,1
78.1.448,64.1.385,1
78.2.449,64.2.386,1
78.3.450,64.3.387,1
78.4.451,64.4.388,1
78.5.452,64.5.389,0.98615384
78.6.453,64.6.390,1
78.7.454,64.7.391,1
78.8.455,64.8.392,1
78.9.456,64.9.393,1
78.10.457,64.10.394,1
78.11.458,64.11.395,1
79.1.459,65.1.396,1
80.1.460,66.1.397,1
