_,4.3.6,0
55.57.283,53.57.275,1
55.58.284,53.58.276,1
55.59.285,53.59.277,1
55.60.286,53.60.278,1
56.1.287,54.1.279,1
57.1.288,55.1.280,1
58.1.289,56.1.281,1
58.2.290,56.2.282,1
58.3.291,56.3.283,1
58.4.292,56.4.284,1
58.5.293,56.5.285,1
58.6.294,56.6.286,1
58.7.295,56.7.287,1
58.8.296,56.8.288,1
58.9.297,56.9.289,1
58.10.298,56.10.290,1
