_,1.1.1,0
86.1.168,86.1.171,1
86.2.169,86.2.172,1
86.3.170,86.3.173,1
86.4.171,86.4.174,1
86.5.172,86.5.175,1
87.1.173,87.1.176,1
88.1.174,88.1.177,0.8159492
88.2.175,88.2.178,1
88.3.176,88.3.179,1
89.1.177,89.1.180,1
90.1.178,90.1.181,0.8049476
90.2.179,90.2.182,1
90.3.180,90.3.183,1
91.1.181,91.1.184,1
92.1.182,92.1.185,0.91637707
92.2.183,92.2.186,1
92.3.184,92.3.187,1
93.1.185,93.1.188,1
94.1.186,94.1.189,0.9360428
94.2.187,94.2.190,1
95.1.188,95.1.191,1
96.1.189,96.1.192,0.89860016
97.1.190,97.1.193,0.8950068
98.1.191,98.1.194,1
98.2.192,98.2.195,1
98.3.193,98.3.196,1
99.1.194,99.1.197,0.9607843
100.1.195,100.1.198,1
101.1.196,101.1.199,1
101.2.197,101.2.200,1
102.1.198,102.1.201,1
103.1.199,103.1.202,0.9116012
104.1.200,104.1.203,1
105.1.201,105.1.204,0.93459773
105.2.202,105.2.205,1
106.1.203,106.1.206,1
107.1.204,107.1.207,1
107.2.205,107.2.208,1
108.1.206,108.1.209,1
109.1.207,109.1.210,1
109.2.208,109.2.211,1
110.1.209,110.1.212,1
111.1.210,111.1.213,1
