id,filename,current_commit,parent_commit,old_status,new_status,status
a6926d47ed83641eee0c53a2d8137e31a82aba28#0,courses/dl1/lesson7-CAM.ipynb,a6926d47ed83641eee0c53a2d8137e31a82aba28,98207d4b7d7a07ff898b98e807c8e87358be3475,success,ss,success
a6926d47ed83641eee0c53a2d8137e31a82aba28#1,courses/dl2/carvana.ipynb,a6926d47ed83641eee0c53a2d8137e31a82aba28,98207d4b7d7a07ff898b98e807c8e87358be3475,success,ss,success
112b232e7de8857a4934112d8ab5081b9a051c8f#1,courses/dl2/pascal-multi.ipynb,112b232e7de8857a4934112d8ab5081b9a051c8f,fc44645b4f4647cbb458d0137d45c32b9a3067c4,success,ss,success
fc44645b4f4647cbb458d0137d45c32b9a3067c4#2,courses/dl2/pascal-multi.ipynb,fc44645b4f4647cbb458d0137d45c32b9a3067c4,44c6bf174ed7746d4ce0a4701da4910e62fd9216,success,ss,success
edab9efd388659eb52d313f85c76a22bd0767954#1,courses/dl1/test_transforms.ipynb,edab9efd388659eb52d313f85c76a22bd0767954,9b4f86227d29b826595c8059372269c158adb665,success,ss,success
131e230dd915b0998b8afe9603a183c001422da8#0,courses/dl1/lesson6-rnn.ipynb,131e230dd915b0998b8afe9603a183c001422da8,9b4f86227d29b826595c8059372269c158adb665,success,ss,success
a48668b850d613664bb487071918f54c830a435e#0,courses/dl1/lesson4-imdb.ipynb,a48668b850d613664bb487071918f54c830a435e,f29390545b297b2fa0784220b524cac2be3002d8,success,ss,success
ea9c07a0c49a4714e51ba3b8016157f034803bb4#1,courses/dl1/lesson6-rnn.ipynb,ea9c07a0c49a4714e51ba3b8016157f034803bb4,2ae9a1c93cb28512486d48f5dda89739e3c81ea7,success,ss,success
052bf674c244784ce68e46981af63e9e9fead210#0,courses/dl1/cifar10.ipynb,052bf674c244784ce68e46981af63e9e9fead210,d9f9fab4b3fbeab8a207700160a782ae48eacc7a,success,ss,success
052bf674c244784ce68e46981af63e9e9fead210#3,courses/dl1/lesson6-rnn.ipynb,052bf674c244784ce68e46981af63e9e9fead210,d9f9fab4b3fbeab8a207700160a782ae48eacc7a,success,ss,success
564bbda2f536bce6295dbbff6e35e817f4b93a3b#2,courses/dl1/lesson6-rnn.ipynb,564bbda2f536bce6295dbbff6e35e817f4b93a3b,50c612452d4a06868da243888cc6d008fe8a05b5,success,ss,success
5200d2669d30364ac530a2e9362000c31a7cb97e#1,courses/ml1/lesson4-mnist_sgd.ipynb,5200d2669d30364ac530a2e9362000c31a7cb97e,8aec0ae74b233829bbac197b9869716d7d625e5b,success,ss,success
c221ccbdb24edaebc6daa107df9a58c1ff3f82a3#2,courses/ml1/lesson4-mnist_sgd.ipynb,c221ccbdb24edaebc6daa107df9a58c1ff3f82a3,fee85a648907f567d0976c10a85a915db60e5cd0,success,ss,success
77e3bc604236b35e6cccada18dec25f5de56a755#0,courses/dl1/lesson3-rossman.ipynb,77e3bc604236b35e6cccada18dec25f5de56a755,52dc4bcb8ce1d96ee78eb4ecba01c7ecf08cd73f,success,ss,success
3d1b755322e913b5a3feb192beac9c34ff35bf4f#0,courses/dl1/keras_lesson1.ipynb,3d1b755322e913b5a3feb192beac9c34ff35bf4f,8e1b8cfcaf74a916802f917ea89ca01a2ff25953,success,ss,success
e1c16d8e29de33860f7cada84482d43a27b2fd71#0,courses/dl1/test_transforms.ipynb,e1c16d8e29de33860f7cada84482d43a27b2fd71,a48836ae6afa27d1c1d732a60ac278cbb031436e,success,ss,success
e60baee682d53d796ea63a514eaddf3f8c85840b#0,courses/dl1/lesson1.ipynb,e60baee682d53d796ea63a514eaddf3f8c85840b,3ca88bd0ebc49a269fbcf3eb9888e37d6150e0d1,success,ss,success
db55e7cba6994b1af137be1bbc2af12f880cf8a1#1,courses/dl1/lesson1.ipynb,db55e7cba6994b1af137be1bbc2af12f880cf8a1,5632326986a6237bf0d61e0c3fa21f9e404ff8d1,success,ss,success
3e9f1021dde2b731ce13493ecfb96db1e46da73d#0,courses/dl1/lesson1-workshop.ipynb,3e9f1021dde2b731ce13493ecfb96db1e46da73d,e23409e75b40de32712be9343241b39d1b25f578,success,ss,success
3e9f1021dde2b731ce13493ecfb96db1e46da73d#2,courses/dl1/lesson2-image_models.ipynb,3e9f1021dde2b731ce13493ecfb96db1e46da73d,e23409e75b40de32712be9343241b39d1b25f578,success,ss,success
be7bcc5e25322af8d398a7a89ee2dec61a08e664#0,courses/dl1/lesson1-workshop.ipynb,be7bcc5e25322af8d398a7a89ee2dec61a08e664,e345d5ad2102183350ed6ca0231ff5bc6ebe8fdd,success,ss,success
486c5a55713c410a632e4ca554491bf804554747#0,courses/dl1/rossman.ipynb,486c5a55713c410a632e4ca554491bf804554747,bcff12c2b1f86a9aa5f2575f8bc300d31e9c829a,success,ss,success
4cdc5475e629aa4658f7dc8f2d101ffcbe9f5fab#0,courses/dl1/rossman.ipynb,4cdc5475e629aa4658f7dc8f2d101ffcbe9f5fab,bed69ae6b22b4e1947faa9b2e9513872a1dacebf,success,ss,success
4cdc5475e629aa4658f7dc8f2d101ffcbe9f5fab#2,courses/ml1/lesson1-2.ipynb,4cdc5475e629aa4658f7dc8f2d101ffcbe9f5fab,bed69ae6b22b4e1947faa9b2e9513872a1dacebf,success,ss,success
3f426336fea1f866213750f6ffb5cb17e35ff728#1,courses/dl1/test_transforms.ipynb,3f426336fea1f866213750f6ffb5cb17e35ff728,bed69ae6b22b4e1947faa9b2e9513872a1dacebf,success,ss,success
d3a07aa1e1de513669248acd9c9ffb36fb789f09#0,courses/ml1/lesson2.ipynb,d3a07aa1e1de513669248acd9c9ffb36fb789f09,ee13c2cf0bf5b58c00f3b6aefe870f0133f7266c,success,ss,success
5300b154af0641580f67708eeb26d981fdf465d1#0,courses/dl1/test_transforms.ipynb,5300b154af0641580f67708eeb26d981fdf465d1,23faf6666a2e52391b2a20eb7eb05356404a26ed,success,ss,success
f93ddafcdfdc0f96ed059af0eff59a10b2726dca#0,courses/ml1/lesson1.ipynb,f93ddafcdfdc0f96ed059af0eff59a10b2726dca,706d37e7ba2ea88e64be3a5789f825371924798e,success,ss,success
c7126f61ef305fe6a149d2bb7362b67229d44aa7#1,courses/ml1/lesson1.ipynb,c7126f61ef305fe6a149d2bb7362b67229d44aa7,c1e2a9bf48ef316e202688a3e4793cd4329f23c4,success,ss,success
fab1a410ea560f0f6cea300fa6d5baff7802a169#1,courses/dl1/rossman.ipynb,fab1a410ea560f0f6cea300fa6d5baff7802a169,bfd2468eca58d67bcc5c8ab6a4b76f773de5565a,success,ss,success
4840930dc664dfd458737ad49fcaa58abc1bbe76#0,courses/ml1/lesson1.ipynb,4840930dc664dfd458737ad49fcaa58abc1bbe76,bfd2468eca58d67bcc5c8ab6a4b76f773de5565a,success,ss,success
9dcd156e7928014c4ac32adac8a01c4364885b1a#0,courses/dl1/lang_model.ipynb,9dcd156e7928014c4ac32adac8a01c4364885b1a,c3b4088b816d06a26ac9e3780ef7947a940d93fa,success,ss,success
1919702e6df0e3004a59f528c7e02dad8f05a3b7#0,courses/dl1/fish.ipynb,1919702e6df0e3004a59f528c7e02dad8f05a3b7,79d7dc6beb02bf568693cf016b3a953616efe2c8,success,ss,success
950619788ab2b4d6903bc444a5815efe57cee1bf#0,tutorials/linalg_pytorch.ipynb,950619788ab2b4d6903bc444a5815efe57cee1bf,768bf6fb609d84e9ca26572448529f56799d5701,success,ss,success
340b7c748569f7e36c381f058e23bddc90d16f6c#0,courses/dl1/lesson1.ipynb,340b7c748569f7e36c381f058e23bddc90d16f6c,eb9a00d7834fd7cc82cfdcd595c0cd813bd75131,success,ss,success
eb9a00d7834fd7cc82cfdcd595c0cd813bd75131#0,courses/dl1/lesson1-sgd.ipynb,eb9a00d7834fd7cc82cfdcd595c0cd813bd75131,768bf6fb609d84e9ca26572448529f56799d5701,success,ss,success
ab54f6fba1666fdb649c573adb8086be35afcc9f#0,tutorials/linalg_pytorch.ipynb,ab54f6fba1666fdb649c573adb8086be35afcc9f,48296ad8b840c288b8bb3bf94752b792875c5d97,success,ss,success
7c5f9412bf9771e7fd852b0c4ec556924c664c02#0,tutorials/linalg_pytorch.ipynb,7c5f9412bf9771e7fd852b0c4ec556924c664c02,b39bdbc8dbbb6ca8679e243300e389b63d4991c3,success,ss,success
ebb38c70518189f62d8c935135ce1f9b3324c879#0,courses/dl1/lesson1.ipynb,ebb38c70518189f62d8c935135ce1f9b3324c879,6423efee6e359016e0b87e68befdc6adfb8f6d8f,success,ss,success
3a7a20c9e823cfafc85458777d4227926e3cf003#0,tutorials/linalg_pytorch.ipynb,3a7a20c9e823cfafc85458777d4227926e3cf003,fe8773282b0529b404a9dea8c85f5ac8ef86beea,success,ss,success
fc6af69a2496436cc82e68f82edc69b8fd8a98b3#0,tutorials/linalg_pytorch.ipynb,fc6af69a2496436cc82e68f82edc69b8fd8a98b3,6be5ad45719ce0638ade873684ffb96b34ffbb53,success,ss,success
d3f05e02fad4eea1d83903474faa1c88bfe49f48#0,code/chap10preview.ipynb,d3f05e02fad4eea1d83903474faa1c88bfe49f48,2719fe59d328a93b1462d397b500a477f8b88ce1,success,ss,success
c4ea7ce427f3cccef458d46c181a4ae5f9559ea3#0,code/chap11.ipynb,c4ea7ce427f3cccef458d46c181a4ae5f9559ea3,1923bfe6694cc34c9c54aa76cfd69acff5e7c9cf,success,ss,success
c4ea7ce427f3cccef458d46c181a4ae5f9559ea3#1,code/chap11soln.ipynb,c4ea7ce427f3cccef458d46c181a4ae5f9559ea3,1923bfe6694cc34c9c54aa76cfd69acff5e7c9cf,success,ss,success
5d951619cd7d9ae1d7d63697a66ca06d02fc9f14#1,code/chap09soln.ipynb,5d951619cd7d9ae1d7d63697a66ca06d02fc9f14,3ff701e4b9869e019affd757a24002ea5a40fd8d,success,ss,success
3ff701e4b9869e019affd757a24002ea5a40fd8d#4,code/chap08.ipynb,3ff701e4b9869e019affd757a24002ea5a40fd8d,6c34c65e36a6ae0c350d684e907a243215f9856a,success,ss,success
fcb5216ab348a1256e7fa79e57b7c3887df0c4ab#0,code/chap04.ipynb,fcb5216ab348a1256e7fa79e57b7c3887df0c4ab,37dfa20ae510d820161357193f2940d5262f62a0,success,ss,success
90e4b3195e527253e246dbbce3d9e5192048db44#2,code/chap01soln.ipynb,90e4b3195e527253e246dbbce3d9e5192048db44,75ed0c175d38904fd7a3072c7b7469c20d078eab,success,ss,success
90e4b3195e527253e246dbbce3d9e5192048db44#3,code/chap02.ipynb,90e4b3195e527253e246dbbce3d9e5192048db44,75ed0c175d38904fd7a3072c7b7469c20d078eab,success,ss,success
90e4b3195e527253e246dbbce3d9e5192048db44#4,code/chap02soln.ipynb,90e4b3195e527253e246dbbce3d9e5192048db44,75ed0c175d38904fd7a3072c7b7469c20d078eab,success,ss,success
4ea1056cb058281d8a6d99cbc678ffbb19f1acb0#1,code/chap04soln.ipynb,4ea1056cb058281d8a6d99cbc678ffbb19f1acb0,06ba5564d370931bfd712f1d8d7e6b995385bbd4,success,ss,success
4ea1056cb058281d8a6d99cbc678ffbb19f1acb0#4,code/chap10.ipynb,4ea1056cb058281d8a6d99cbc678ffbb19f1acb0,06ba5564d370931bfd712f1d8d7e6b995385bbd4,success,ss,success
37ab5c62ca0c7f0ec6b72e61964c1b6115e22e7c#0,code/chap09.ipynb,37ab5c62ca0c7f0ec6b72e61964c1b6115e22e7c,6b90fcb9df17555a572e5a43a983937f48e28edf,success,ss,success
d600709e0d617efaa5a0a19970547b08528c3cd5#0,code/chap08.ipynb,d600709e0d617efaa5a0a19970547b08528c3cd5,6c844b41eefa6f6c7a17546b41b449c04e2ebc3c,success,ss,success
7122b76beb46bd56f4731d2522ee5598292568e6#0,code/saxophone.ipynb,7122b76beb46bd56f4731d2522ee5598292568e6,5f8505b92f9206a9a6df10b5969a699ade0368df,success,ss,success
0b35368148c69c3d2773dc4ba8543d35acd976a7#0,code/chap06.ipynb,0b35368148c69c3d2773dc4ba8543d35acd976a7,31b1c958618741d279e9125527447140768dda57,success,ss,success
30b5a8cac55d4c23cca9415ca44f92f879a33def#0,code/chap05soln.ipynb,30b5a8cac55d4c23cca9415ca44f92f879a33def,51a8cbd5c747bf24d3ece3df0bb56924084d9b8d,success,ss,success
418001f60d5507db24655c61c88be630113e1788#0,code/chap05.ipynb,418001f60d5507db24655c61c88be630113e1788,bd63ed2caefe9079f8e1076b354d1a0ce6d3b2fa,success,ss,success
86f9083d0d6f8178ed7bbbbbf705f6427512f895#2,code/chap02soln.ipynb,86f9083d0d6f8178ed7bbbbbf705f6427512f895,21f3113e2ef892cd6121853d3c436b6887b43693,success,ss,success
f3e21cc5a67534f8077bd64145efc89827c9d531#0,code/chap03.ipynb,f3e21cc5a67534f8077bd64145efc89827c9d531,c9e41bb61d1ebacb75c6854c8a07a8012ceceffd,success,ss,success
f3e21cc5a67534f8077bd64145efc89827c9d531#1,code/chap03soln.ipynb,f3e21cc5a67534f8077bd64145efc89827c9d531,c9e41bb61d1ebacb75c6854c8a07a8012ceceffd,success,ss,success
cc9b668fd3721c75561065c5a107870bb73ff2b5#0,code/chap09.ipynb,cc9b668fd3721c75561065c5a107870bb73ff2b5,b01537740fa384413f0369df0e8d1864e4d9ec75,success,ss,success
4b1b85b76b3bc3ad0d3da7b2a1668571b8152075#0,code/chap09.ipynb,4b1b85b76b3bc3ad0d3da7b2a1668571b8152075,353d6e0aa89b2683886728cc0ce8b06edf5fee3b,success,ss,success
ef797f19ab6c427284728658a676bf9010f2bd83#0,code/chap09preview.ipynb,ef797f19ab6c427284728658a676bf9010f2bd83,9f6d37b810627386db8593fc0ef47593b79a38fc,success,ss,success
a9e67e3bba2cdc0dc5ea0a6cbb5c161b853137bb#0,code/chap06.ipynb,a9e67e3bba2cdc0dc5ea0a6cbb5c161b853137bb,30caf993c6bc2c82270acc0d82e5c4d8254063d3,success,ss,success
a9e67e3bba2cdc0dc5ea0a6cbb5c161b853137bb#1,code/chap06soln.ipynb,a9e67e3bba2cdc0dc5ea0a6cbb5c161b853137bb,30caf993c6bc2c82270acc0d82e5c4d8254063d3,success,ss,success
b7d9731656505f4e63f588edf9808f1afaa9c756#2,code/chap04soln.ipynb,b7d9731656505f4e63f588edf9808f1afaa9c756,8dc5af5e5d5d5f980f7a4d8c6fc639804471b0a1,success,ss,success
97e8b775c5b68466d9df39962eee274f8e00d1b1#0,code/chap04.ipynb,97e8b775c5b68466d9df39962eee274f8e00d1b1,336c85924c9240005dd65b96ac97b3758e284fee,success,ss,success
da16259fe10b945ed5fd07f5a17d1c3528b9c644#0,code/chap01.ipynb,da16259fe10b945ed5fd07f5a17d1c3528b9c644,7078e744e9a89a961d75db9bf6150563bfac5cc7,success,ss,success
